'Erecoil (keV)'    'Yield'
107.829            0.369488
23.0849            0.272008
120.78             1.01725
4.55628            0.813092
29.0804            0.910408
21.1655            0.153662
42.5915            0.980084
26.8816            0.216159
37.0351            0.386338
171.187            0.957927
48.7877            0.999246
12.6507            0.249832
86.8419            0.824604
155.317            1.11674
34.9561            0.290153
33.1975            0.285836
37.3146            0.310318
25.5631            0.82345
116.383            0.9654
85.3638            0.859444
162.351            0.953752
6.45458            0.522963
133.131            0.957923
139.886            0.988734
19.0865            0.272019
169.709            1.03738
38.0542            0.353511
189.696            0.993909
123.699            0.937765
24.0829            0.284833
96.0752            0.77594
144.724            1.04488
13.6498            0.368485
181.621            1.00341
26.6021            0.232838
197.489            1.00256
19.4069            0.281517
46.8694            0.953742
109.027            1.00457
81.9863            0.973761
159.275            1.03206
80.6468            0.908105
191.455            0.993916
74.9297            1.08923
24.2426            0.28066
106.83             0.774784
45.2705            0.303976
26.0023            0.215004
26.4424            0.304841
84.0432            0.425491
58.7817            0.227662
174.406            1.00774
138.568            0.980092
14.8496            0.293328
70.3735            0.337672
18.2071            0.263659
34.0768            0.234004
26.2828            0.240342
194.812            1.03308
29.8399            0.25099
24.5231            0.302833
23.3643            0.235155
182.18             0.926262
18.2071            0.219314
90.9601            0.986423
51.1462            1.04576
183.817            0.932588
39.0743            0.995056
17.2081            0.296495
31.1594            1.06158
188.936            1.01091
80.9662            1.04057
27.1809            1.01839
196.29             0.983267
158.097            0.979225
17.2081            0.216159
158.097            1.04171
127.375            0.996096
171.027            1.05525
56.1438            0.400155
144.564            0.926261
22.7644            0.296488
158.676            1.04891
72.4514            0.967423
90.0797            1.07123
17.2081            0.176999
98.5934            1.00976
26.0022            0.56315
18.807             0.244655
20.2862            0.312328
17.6472            0.276329
80.9661            1.00256
125.338            1.04574
28.6413            0.212849
43.6316            1.06072
199.967            0.95046
29.9608            0.295337
11.4521            1.13992
139.008            1.05957
90.5199            0.986423
137.528            1.00025
199.369            0.936904
14.9704            0.235152
123.418            1.02875
136.65             1.04372
15.8697            0.437296
20.1254            0.298505
95.9565            1.03106
194.971            1.0161
184.839            0.983271
21.7443            0.258482
16.3088            0.2245
36.8755            0.253008
45.9901            1.03106
95.3556            0.968582
13.6498            0.493461
